Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Chlorophyll RFU,Chlorophyll RFU,Cond µS/cm,Depth m,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,Pressure psi a,Sal psu,SpCond µS/cm,TAL PC RFU,TAL PE RFU,TDS mg/L,Wiper Position volt,pH,pH mV,Temp °C,Vertical Position m,GPS Latitude °,GPS Longitude °,Altitude m,Battery V,Cable Pwr V,Barometer mmHg,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:15,0,hurricane island,0.29,0.31,40401.3,0.308,50013.5,105,105.7,8.59,0.449,32.26,49291.9,0.33,0.68,32040,NA,7.9,-81.6,15.557,0.321,44.04035,-68.89185,1.3,2.06,11.6,759.8,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:16,0,hurricane island,0.29,0.31,40401.1,0.309,50014.1,105,105.7,8.59,0.45,32.26,49292.5,0.33,0.69,32040,NA,7.9,-81.6,15.556,0.325,44.04035,-68.89185,1.3,2.06,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:17,0,hurricane island,0.29,0.32,40400.5,0.311,50014.6,105,105.7,8.59,0.452,32.26,49292.9,0.34,0.67,32040,NA,7.9,-81.6,15.555,0.332,44.04035,-68.89185,1,2.06,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:18,0,hurricane island,0.29,0.31,40399.4,0.311,50014,105,105.7,8.59,0.453,32.26,49292.3,0.34,0.69,32040,NA,7.9,-81.6,15.554,0.322,44.04035,-68.89185,1,2.06,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:19,0,hurricane island,0.29,0.31,40398.5,0.312,50013.8,105,105.7,8.59,0.454,32.26,49292.1,0.33,0.69,32040,NA,7.9,-81.6,15.554,0.324,44.04036,-68.89186,0.9,2.06,11.6,759.6,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:20,0,hurricane island,0.3,0.32,40398,0.312,50013.9,105,105.7,8.59,0.454,32.26,49292.2,0.33,0.71,32040,NA,7.9,-81.6,15.553,0.31,44.04036,-68.89186,0.9,2.06,11.6,759.6,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:21,0,hurricane island,0.3,0.31,40396.9,0.312,50013.2,105,105.7,8.59,0.454,32.26,49291.5,0.33,0.71,32039,NA,7.9,-81.6,15.552,0.322,44.04035,-68.89186,1,2.06,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:22,0,hurricane island,0.3,0.32,40396,0.312,50013.3,105,105.7,8.59,0.454,32.26,49291.5,0.33,0.71,32039,NA,7.9,-81.6,15.551,0.314,44.04035,-68.89186,0.9,2.06,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:23,0,hurricane island,0.3,0.31,40394.6,0.312,50012.6,105,105.7,8.59,0.455,32.26,49290.8,0.33,0.7,32039,NA,7.9,-81.6,15.55,0.316,44.04035,-68.89185,0.9,2.06,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:24,0,hurricane island,0.31,0.31,40393.1,0.313,50012.1,105,105.7,8.59,0.455,32.26,49290.2,0.32,0.71,32039,NA,7.9,-81.6,15.55,0.318,44.04035,-68.89186,1.2,2.06,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:25,0,hurricane island,0.31,0.31,40391.9,0.313,50011.3,105,105.7,8.59,0.456,32.26,49289.5,0.31,0.71,32038,NA,7.9,-81.6,15.549,0.319,44.04035,-68.89186,1.3,2.06,11.6,759.6,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:26,0,hurricane island,0.31,0.3,40391.3,0.313,50011.3,105,105.7,8.59,0.455,32.26,49289.4,0.31,0.71,32038,NA,7.9,-81.6,15.548,0.307,44.04035,-68.89186,1.1,2.06,11.6,759.6,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:27,0,hurricane island,0.32,0.3,40390.7,0.313,50010.8,105,105.7,8.59,0.456,32.26,49288.9,0.32,0.72,32038,NA,7.9,-81.6,15.548,0.325,44.04035,-68.89186,1.2,2.06,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:28,0,hurricane island,0.31,0.3,40390.6,0.313,50011.2,105,105.7,8.6,0.456,32.26,49289.3,0.32,0.72,32038,NA,7.9,-81.6,15.548,0.316,44.04035,-68.89186,0.9,2.06,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:29,0,hurricane island,0.32,0.3,40389.9,0.314,50010.7,105,105.7,8.6,0.457,32.26,49288.7,0.32,0.71,32038,NA,7.9,-81.6,15.547,0.324,44.04036,-68.89186,0.7,2.06,11.6,759.6,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:30,0,hurricane island,0.32,0.3,40389.4,0.314,50010.3,105,105.7,8.6,0.457,32.25,49288.3,0.32,0.72,32037,NA,7.9,-81.6,15.547,0.317,44.04036,-68.89186,0.6,2.06,11.7,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:31,0,hurricane island,0.32,0.3,40389.3,0.314,50010.1,105,105.7,8.6,0.457,32.25,49288.1,0.32,0.74,32037,NA,7.9,-81.6,15.547,0.325,44.04035,-68.89185,0.6,2.06,11.7,759.6,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:32,0,hurricane island,0.32,0.3,40389.2,0.314,50010.1,105.1,105.8,8.6,0.457,32.25,49288.2,0.33,0.76,32037,NA,7.9,-81.6,15.547,0.306,44.04035,-68.89185,0.4,2.06,11.7,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:33,0,hurricane island,0.33,0.3,40389.5,0.314,50010,105.1,105.8,8.6,0.457,32.25,49288.1,0.33,0.76,32037,NA,7.9,-81.6,15.548,0.316,44.04035,-68.89186,0.4,2.06,11.7,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:34,0,hurricane island,0.34,0.31,40389.5,0.314,50009.5,105.1,105.8,8.6,0.458,32.25,49287.6,0.34,0.77,32037,NA,7.9,-81.6,15.548,0.321,44.04034,-68.89186,0.9,2.06,11.7,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:35,0,hurricane island,0.33,0.31,40389.8,0.314,50009,105.1,105.8,8.6,0.458,32.25,49287.1,0.34,0.76,32037,NA,7.9,-81.6,15.549,0.315,44.04034,-68.89186,0.9,2.06,11.7,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:36,0,hurricane island,0.33,0.33,40389.3,0.317,50007.8,105.1,105.8,8.6,0.461,32.25,49286,0.34,0.79,32036,NA,7.9,-81.6,15.549,0.451,44.04034,-68.89185,1.1,2.06,11.7,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:37,0,hurricane island,0.34,0.32,40388.5,0.323,50006.9,105.1,105.8,8.6,0.471,32.25,49285.1,0.34,0.79,32035,NA,7.9,-81.6,15.549,0.537,44.04034,-68.89185,1,2.06,11.7,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:38,0,hurricane island,0.34,0.33,40388.1,0.329,50006.4,105.1,105.8,8.6,0.478,32.25,49284.6,0.35,0.79,32035,NA,7.9,-81.6,15.549,0.574,44.04035,-68.89185,1.1,2.06,11.7,759.6,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:39,0,hurricane island,0.34,0.34,40386.4,0.337,50005,105.1,105.8,8.6,0.49,32.25,49283.1,0.34,0.79,32034,NA,7.9,-81.6,15.548,0.722,44.04034,-68.89185,1.2,2.06,11.7,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:40,0,hurricane island,0.35,0.33,40382.6,1.142,50004.2,105.1,105.8,8.6,1.662,32.25,49282.2,0.34,0.81,32033,NA,7.9,-81.6,15.545,1.006,44.04035,-68.89185,1.4,2.07,11.7,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:41,0,hurricane island,0.35,0.34,40379,1.322,50004.3,105.1,105.8,8.6,1.924,32.25,49282.2,0.34,0.82,32033,NA,7.9,-81.6,15.542,1.253,44.04034,-68.89185,1.4,2.07,11.7,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:42,0,hurricane island,0.36,0.35,40375.9,1.437,50004.5,105.1,105.8,8.6,2.092,32.25,49282.2,0.34,0.85,32033,NA,7.9,-81.6,15.538,1.371,44.04035,-68.89185,1.5,2.07,11.7,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:43,0,hurricane island,0.37,0.35,40372.4,1.468,50004.6,105.1,105.8,8.6,2.138,32.25,49282.1,0.33,0.88,32033,NA,7.9,-81.6,15.535,1.444,44.04035,-68.89185,1.8,2.07,11.7,759.6,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:44,0,hurricane island,0.37,0.35,40369.1,1.46,50004.6,105.1,105.8,8.6,2.126,32.25,49281.9,0.34,0.92,32033,NA,7.9,-81.6,15.531,1.454,44.04035,-68.89185,1.8,2.07,11.7,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:45,0,hurricane island,0.36,0.35,40364.4,1.484,50004.2,105.1,105.8,8.6,2.161,32.25,49281.3,0.35,0.94,32033,NA,7.9,-81.6,15.527,1.562,44.04036,-68.89185,1.7,2.07,11.7,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:46,0,hurricane island,0.37,0.38,40360,1.555,50004.8,105.1,105.8,8.6,2.265,32.25,49281.6,0.33,0.93,32033,NA,7.9,-81.6,15.521,1.729,44.04036,-68.89185,1.9,2.07,11.7,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:47,0,hurricane island,0.39,0.39,40354.9,1.623,50005.8,105,105.7,8.6,2.363,32.25,49282.3,0.34,0.98,32034,NA,7.9,-81.6,15.516,1.825,44.04036,-68.89185,1.8,2.07,11.7,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:48,0,hurricane island,0.39,0.41,40349.9,1.679,50006.6,105,105.7,8.6,2.445,32.25,49282.9,0.34,1,32034,NA,7.9,-81.6,15.509,1.911,44.04036,-68.89185,1.8,2.07,11.7,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:49,0,hurricane island,0.4,0.41,40344.7,1.728,50008.3,105,105.7,8.6,2.516,32.25,49284.2,0.34,1.01,32035,NA,7.9,-81.6,15.503,1.954,44.04036,-68.89185,2.1,2.07,11.7,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:50,0,hurricane island,0.41,0.44,40340.6,1.774,50009.1,105,105.7,8.6,2.583,32.25,49284.8,0.35,1.02,32035,NA,7.9,-81.6,15.498,2.021,44.04036,-68.89185,2.1,2.07,11.7,759.6,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:51,0,hurricane island,0.43,0.46,40335.5,1.811,50009.8,105,105.7,8.6,2.637,32.25,49285.2,0.35,1.05,32035,NA,7.9,-81.6,15.493,2.091,44.04036,-68.89185,2,2.07,11.7,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:52,0,hurricane island,0.44,0.47,40331.8,1.848,50012.4,104.9,105.6,8.6,2.691,32.25,49287.4,0.34,1.1,32037,NA,7.9,-81.6,15.487,2.168,44.04036,-68.89185,1.8,2.07,11.7,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:53,0,hurricane island,0.44,0.49,40330.6,1.885,50013.9,104.9,105.6,8.6,2.745,32.25,49288.8,0.35,1.13,32038,NA,7.9,-81.6,15.484,2.239,44.04036,-68.89185,1.7,2.07,11.7,759.6,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:54,0,hurricane island,0.45,0.5,40328.9,1.923,50015.6,104.9,105.6,8.59,2.8,32.25,49290.3,0.35,1.16,32039,NA,7.9,-81.6,15.481,2.324,44.04036,-68.89185,1.6,2.07,11.7,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:55,0,hurricane island,0.47,0.51,40326.3,1.968,50017.3,104.9,105.6,8.59,2.866,32.26,49291.8,0.36,1.19,32040,NA,7.9,-81.5,15.477,2.417,44.04036,-68.89185,1.6,2.07,11.7,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:56,0,hurricane island,0.48,0.51,40323.9,2.007,50019,104.8,105.5,8.59,2.923,32.26,49293.3,0.36,1.22,32041,NA,7.9,-81.5,15.473,2.493,44.04036,-68.89185,1.5,2.07,11.7,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:57,0,hurricane island,0.48,0.48,40320.4,2.044,50020.4,104.8,105.5,8.59,2.977,32.26,49294.5,0.36,1.24,32041,NA,7.9,-81.5,15.468,2.541,44.04036,-68.89185,1.4,2.07,11.7,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:58,0,hurricane island,0.49,0.5,40318.3,2.079,50021.2,104.8,105.5,8.59,3.027,32.26,49295.1,0.36,1.29,32042,NA,7.9,-81.5,15.465,2.573,44.04036,-68.89185,1.4,2.07,11.7,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:23:59,0,hurricane island,0.5,0.5,40315.5,2.117,50021.3,104.7,105.4,8.59,3.083,32.26,49295,0.37,1.29,32042,NA,7.9,-81.5,15.463,2.671,44.04036,-68.89185,1.4,2.07,11.7,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:00,0,hurricane island,0.52,0.51,40311.8,2.965,50020.6,104.7,105.4,8.58,4.317,32.26,49294.2,0.38,1.31,32041,NA,7.9,-81.5,15.459,2.859,44.04036,-68.89185,1.4,2.07,11.6,759.6,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:01,0,hurricane island,0.51,0.51,40308.3,3.028,50020.8,104.7,105.4,8.58,4.409,32.26,49294.2,0.38,1.34,32041,NA,7.9,-81.5,15.456,2.976,44.04036,-68.89185,1.3,2.07,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:02,0,hurricane island,0.5,0.51,40304.1,3.101,50020,104.6,105.3,8.58,4.516,32.26,49293.3,0.39,1.37,32041,NA,7.9,-81.5,15.452,3.072,44.04036,-68.89185,1.3,2.07,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:03,0,hurricane island,0.51,0.53,40301.3,3.135,50019.6,104.6,105.3,8.58,4.564,32.25,49292.7,0.39,1.38,32040,NA,7.9,-81.5,15.45,3.137,44.04036,-68.89185,1.3,2.07,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:04,0,hurricane island,0.51,0.53,40297.4,3.258,50019.5,104.5,105.2,8.57,4.744,32.25,49292.5,0.39,1.41,32040,NA,7.9,-81.4,15.445,3.418,44.04036,-68.89185,1.2,2.07,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:05,0,hurricane island,0.52,0.55,40292.3,3.424,50019.5,104.5,105.2,8.57,4.985,32.25,49292.2,0.4,1.43,32040,NA,7.9,-81.4,15.441,3.609,44.04036,-68.89185,1.2,2.07,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:06,0,hurricane island,0.5,0.56,40288.1,3.546,50019.1,104.4,105.1,8.57,5.163,32.25,49291.6,0.4,1.44,32040,NA,7.9,-81.4,15.436,3.811,44.04036,-68.89184,1.3,2.07,11.6,759.6,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:07,0,hurricane island,0.51,0.56,40282.4,3.656,50018.5,104.4,105.1,8.56,5.324,32.25,49290.8,0.4,1.47,32039,NA,7.9,-81.4,15.431,3.988,44.04036,-68.89184,1.3,2.07,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:08,0,hurricane island,0.53,0.58,40279.6,3.741,50017.9,104.3,105,8.56,5.448,32.25,49290,0.41,1.47,32039,NA,7.9,-81.4,15.429,4.042,44.04036,-68.89184,1.3,2.07,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:09,0,hurricane island,0.53,0.58,40273.9,3.824,50016.5,104.3,105,8.56,5.568,32.25,49288.4,0.41,1.49,32037,NA,7.9,-81.4,15.424,4.261,44.04036,-68.89184,1.3,2.07,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:10,0,hurricane island,0.54,0.59,40270.2,3.907,50016.3,104.2,104.9,8.55,5.689,32.25,49288.1,0.41,1.48,32037,NA,7.9,-81.3,15.42,4.481,44.04036,-68.89184,1.4,2.07,11.6,759.6,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:11,0,hurricane island,0.53,0.58,40265.7,4.839,50015.8,104.2,104.8,8.55,7.046,32.25,49287.4,0.41,1.48,32037,NA,7.9,-81.3,15.417,4.745,44.04036,-68.89184,1.4,2.07,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:12,0,hurricane island,0.53,0.58,40262.9,4.926,50016.2,104.1,104.8,8.54,7.172,32.25,49287.6,0.4,1.5,32037,NA,7.9,-81.3,15.413,4.873,44.04036,-68.89184,1.5,2.07,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:13,0,hurricane island,0.52,0.59,40261,4.932,50016.5,104,104.7,8.54,7.182,32.25,49287.8,0.41,1.5,32037,NA,7.9,-81.3,15.411,4.925,44.04036,-68.89184,1.5,2.07,11.6,759.6,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:14,0,hurricane island,0.53,0.61,40259,4.931,50016.4,103.9,104.6,8.53,7.18,32.25,49287.6,0.42,1.51,32037,NA,7.9,-81.3,15.409,4.927,44.04036,-68.89184,1.6,2.07,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:15,0,hurricane island,0.54,0.63,40256.9,4.928,50016.9,103.9,104.6,8.53,7.176,32.25,49288,0.41,1.79,32037,NA,7.9,-81.3,15.407,4.943,44.04036,-68.89184,1.7,2.07,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:16,0,hurricane island,0.54,0.62,40254.7,4.961,50017.3,103.8,104.5,8.52,7.224,32.25,49288.3,0.42,1.69,32037,NA,7.9,-81.3,15.404,5.1,44.04036,-68.89185,1.6,2.07,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:17,0,hurricane island,0.55,0.62,40253.2,5.044,50017.8,103.8,104.4,8.52,7.345,32.25,49288.6,0.42,1.65,32038,NA,7.9,-81.2,15.402,5.333,44.04036,-68.89185,1.6,2.07,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:18,0,hurricane island,0.56,0.61,40251.8,5.17,50017.8,103.7,104.4,8.51,7.529,32.25,49288.6,0.42,1.65,32038,NA,7.9,-81.2,15.401,5.585,44.04036,-68.89185,1.6,2.07,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:19,0,hurricane island,0.55,0.62,40250.2,5.274,50018.8,103.6,104.3,8.51,7.68,32.25,49289.4,0.41,1.62,32038,NA,7.9,-81.2,15.398,5.772,44.04036,-68.89185,1.5,2.07,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:20,0,hurricane island,0.54,0.61,40248.7,5.365,50019.1,103.6,104.3,8.5,7.812,32.25,49289.7,0.41,1.57,32038,NA,7.9,-81.2,15.396,5.838,44.04037,-68.89185,1.5,2.07,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:21,0,hurricane island,0.55,0.62,40246.8,5.434,50019.2,103.5,104.2,8.5,7.912,32.25,49289.6,0.4,1.55,32038,NA,7.9,-81.2,15.395,5.869,44.04037,-68.89185,1.4,2.07,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:22,0,hurricane island,0.55,0.62,40245,5.507,50019.8,103.5,104.1,8.49,8.018,32.25,49290.1,0.39,1.56,32039,NA,7.9,-81.1,15.392,6.009,44.04037,-68.89185,1.4,2.07,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:23,0,hurricane island,0.55,0.61,40242.4,5.568,50020.3,103.4,104.1,8.49,8.108,32.25,49290.5,0.4,1.54,32039,NA,7.9,-81.1,15.389,6.171,44.04037,-68.89185,1.4,2.07,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:24,0,hurricane island,0.56,0.61,40239.9,6.525,50020.8,103.3,104,8.48,9.5,32.25,49290.9,0.38,1.5,32039,NA,7.89,-81.1,15.386,6.425,44.04037,-68.89185,1.4,2.07,11.6,759.6,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:25,0,hurricane island,0.55,0.58,40236.6,6.486,50020.9,103.3,104,8.48,9.445,32.25,49290.8,0.38,1.56,32039,NA,7.89,-81.1,15.383,6.48,44.04037,-68.89185,1.4,2.07,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:26,0,hurricane island,0.54,0.56,40233.8,6.53,50021.4,103.2,103.9,8.48,9.508,32.25,49291.1,0.38,1.57,32039,NA,7.89,-81.1,15.379,6.524,44.04037,-68.89185,1.5,2.07,11.6,759.6,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:27,0,hurricane island,0.57,0.56,40230.7,6.531,50022,103.2,103.9,8.47,9.509,32.25,49291.6,0.37,1.55,32040,NA,7.89,-81.1,15.376,6.547,44.04037,-68.89185,1.5,2.07,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:28,0,hurricane island,0.55,0.56,40227.6,6.573,50022.5,103.1,103.8,8.47,9.572,32.25,49291.8,0.37,1.5,32040,NA,7.89,-81,15.372,6.659,44.04037,-68.89185,1.5,2.07,11.6,759.6,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:29,0,hurricane island,0.54,0.58,40224.6,6.648,50022.9,103.1,103.8,8.47,9.681,32.25,49292.1,0.37,1.51,32040,NA,7.89,-81,15.369,6.798,44.04037,-68.89185,1.5,2.07,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:30,0,hurricane island,0.52,0.57,40222.1,6.731,50023.4,103.1,103.8,8.47,9.802,32.25,49292.4,0.37,1.5,32040,NA,7.89,-81,15.366,6.968,44.04037,-68.89185,1.6,2.07,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:31,0,hurricane island,0.52,0.57,40219.8,6.823,50024,103,103.7,8.46,9.936,32.25,49292.9,0.37,1.51,32040,NA,7.89,-81,15.363,7.08,44.04037,-68.89185,1.8,2.07,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:32,0,hurricane island,0.48,0.55,40217.7,6.882,50024,103,103.7,8.46,10.02,32.25,49292.8,0.37,1.48,32040,NA,7.89,-81,15.361,7.138,44.04037,-68.89185,1.7,2.07,11.6,759.5,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:33,0,hurricane island,0.47,0.53,40215.6,6.923,50023.9,103,103.7,8.46,10.081,32.25,49292.6,0.37,1.46,32040,NA,7.89,-81,15.359,7.129,44.04037,-68.89185,1.6,2.07,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:34,0,hurricane island,0.45,0.53,40213.1,6.952,50023.8,103,103.7,8.46,10.123,32.25,49292.3,0.38,1.44,32040,NA,7.89,-81,15.356,7.188,44.04037,-68.89185,1.7,2.07,11.6,759.6,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:35,0,hurricane island,0.47,0.52,40210.8,6.997,50024.1,103,103.7,8.46,10.188,32.25,49292.5,0.37,1.44,32040,NA,7.89,-81,15.354,7.395,44.04037,-68.89185,1.8,2.07,11.6,759.6,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:36,0,hurricane island,0.46,0.54,40209.3,7.062,50024.3,103,103.7,8.46,10.283,32.25,49292.6,0.38,1.42,32040,NA,7.89,-81,15.352,7.582,44.04037,-68.89185,1.8,2.07,11.6,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:37,0,hurricane island,0.45,0.53,40208.4,7.128,50025.1,103,103.7,8.46,10.379,32.25,49293.4,0.38,1.42,32041,NA,7.89,-81,15.351,7.645,44.04037,-68.89184,2.1,2.07,11.6,759.6,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:38,0,hurricane island,0.44,0.52,40207.4,7.163,50025.2,103,103.7,8.46,10.43,32.25,49293.4,0.38,1.62,32041,NA,7.89,-81,15.349,7.635,44.04037,-68.89184,2,2.07,11.6,759.6,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:39,0,hurricane island,0.46,0.51,40205.9,7.204,50025.4,103,103.7,8.47,10.49,32.25,49293.5,0.38,1.27,32041,NA,7.89,-81,15.348,7.706,44.04037,-68.89184,2,2.07,11.6,759.6,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:40,0,hurricane island,0.46,0.49,40204.5,8.091,50025.6,103,103.7,8.46,11.782,32.25,49293.7,0.39,2.91,32041,NA,7.89,-81,15.346,7.95,44.04037,-68.89184,1.9,2.07,11.7,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:41,0,hurricane island,0.48,0.49,40202.8,8.177,50025.5,103,103.7,8.47,11.907,32.25,49293.5,0.4,0.95,32041,NA,7.89,-81,15.345,8.13,44.04037,-68.89184,1.9,2.07,11.7,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:42,0,hurricane island,0.49,0.48,40201.8,8.128,50026,103,103.7,8.47,11.836,32.25,49293.9,0.39,0.95,32041,NA,7.89,-81,15.343,8.137,44.04037,-68.89184,1.9,2.07,11.7,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:43,0,hurricane island,0.52,0.49,40200.9,8.107,50026.3,103,103.7,8.47,11.804,32.25,49294.1,0.39,1.26,32041,NA,7.89,-81.1,15.342,8.113,44.04037,-68.89184,1.8,2.07,11.7,759.6,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:44,0,hurricane island,0.55,0.51,40199.8,8.08,50025.9,103.1,103.8,8.47,11.765,32.25,49293.7,0.38,2.27,32041,NA,7.89,-81.1,15.341,8.059,44.04037,-68.89184,1.6,2.07,11.7,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2021,11:24:45,0,hurricane island,0.59,0.51,40198.8,8.035,50025.8,103.1,103.8,8.47,11.7,32.25,49293.6,0.38,3.04,32041,NA,7.89,-81.1,15.34,7.961,44.04037,-68.89184,1.7,2.07,11.7,759.7,,,,,,,,,,,,,,,,,,,,,,,,,,
