Date,Time (HH:mm:ss),Time (Fract. Sec),Site,Chlorophyll RFU,Chlorophyll RFU,Cond µS/cm,Depth,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,Pressure psi a,Sal psu,SpCond µS/cm,TAL PC RFU,TAL PE RFU,TDS mg/L,Wiper Position volt,pH,pH mV,Temp °C,Vertical Position m,GPS Latitude °,GPS Longitude °,Altitude m,Battery V,Cable Pwr V,Barometer mmHg,Depth Round,
10/28/20,17:20:49,0,HI index site,0.3,0.3,39297.1,2.884,53625.1,90.3,93,7.89,4.21,34.62,52708.6,0.15,-0.87,34261,1.19,8.07,-60.5,11.678,2.87,44.03766,-68.8877,3.3,6.06,11.7,761.3,3,
10/28/20,17:20:50,0,HI index site,0.32,0.3,39296.9,2.894,53623.1,90.3,93,7.88,4.224,34.61,52706.6,0.15,-0.9,34259,1.19,8.07,-60.6,11.68,2.888,44.03766,-68.88771,3.3,6.06,11.7,761.3,3,
10/28/20,17:20:51,0,HI index site,0.32,0.3,39296.8,2.895,53621.7,90.3,93,7.88,4.226,34.61,52705.2,0.15,-0.91,34258,1.19,8.08,-60.7,11.68,2.917,44.03767,-68.88771,3.5,6.06,11.7,761.4,3,
10/28/20,17:20:52,0,HI index site,0.32,0.28,39296.8,2.963,53620.5,90.3,92.9,7.88,4.325,34.61,52704,0.15,-0.88,34258,1.19,8.08,-60.7,11.681,3.026,44.03767,-68.88771,3.4,6.06,11.7,761.4,3,
10/28/20,17:20:53,0,HI index site,0.32,0.26,39297.2,3.001,53619.7,90.3,92.9,7.88,4.381,34.61,52703.3,0.15,-0.88,34257,1.19,8.08,-60.8,11.682,3.04,44.03767,-68.88771,3.4,6.06,11.7,761.4,3,
10/28/20,17:20:54,0,HI index site,0.3,0.25,39297.1,3.033,53618.8,90.3,92.9,7.88,4.428,34.61,52702.4,0.15,-0.85,34257,1.19,8.08,-60.8,11.683,3.11,44.03767,-68.88771,3.2,6.06,11.7,761.5,3,
10/28/20,17:20:55,0,HI index site,0.31,0.24,39296.5,3.061,53617,90.3,92.9,7.88,4.468,34.61,52700.7,0.14,-0.85,34255,1.19,8.08,-60.9,11.683,3.15,44.03767,-68.88772,3,6.06,11.7,761.3,3,
10/28/20,17:20:56,0,HI index site,0.31,0.23,39296.1,3.093,53615.6,90.3,92.9,7.88,4.515,34.61,52699.3,0.14,-0.85,34255,1.19,8.08,-60.9,11.684,3.256,44.03767,-68.88772,3.1,6.06,11.7,761.3,3,
10/28/20,17:20:57,0,HI index site,0.3,0.25,39296.1,3.125,53615.3,90.3,92.9,7.88,4.562,34.61,52699,0.12,-0.89,34254,1.19,8.08,-61,11.684,3.292,44.03767,-68.88772,3.2,6.06,11.7,761.4,3,
10/28/20,17:20:58,0,HI index site,0.29,0.25,39296.1,3.151,53614.8,90.3,92.9,7.88,4.6,34.61,52698.5,0.12,-0.91,34254,1.19,8.08,-61,11.685,3.346,44.03767,-68.88772,3,6.06,11.7,761.4,3,
10/28/20,17:20:59,0,HI index site,0.29,0.24,39297.2,3.191,53615.8,90.3,92.9,7.88,4.658,34.61,52699.5,0.11,-0.9,34255,1.19,8.08,-61,11.685,3.458,44.03767,-68.88772,3.1,6.06,11.7,761.4,3,
10/28/20,17:21:00,0,HI index site,0.29,0.26,39297.3,3.207,53615.5,90.3,92.9,7.88,4.681,34.61,52699.2,0.1,-0.91,34255,1.19,8.08,-61.1,11.685,3.441,44.03767,-68.88772,3,6.06,11.7,761.4,3,
10/28/20,17:21:01,0,HI index site,0.29,0.26,39297.4,3.243,53614.8,90.3,92.9,7.88,4.735,34.61,52698.6,0.09,-0.95,34254,1.19,8.08,-61.1,11.686,3.509,44.03767,-68.88773,3.1,6.06,11.7,761.4,3,
10/28/20,17:21:02,0,HI index site,0.29,0.27,39298.1,3.269,53615.5,90.3,92.9,7.88,4.772,34.61,52699.2,0.09,-0.97,34255,1.19,8.08,-61.1,11.686,3.537,44.03767,-68.88773,3.3,6.07,11.7,761.4,3,
10/28/20,17:21:03,0,HI index site,0.28,0.28,39298.2,3.292,53614.8,90.3,92.9,7.88,4.806,34.61,52698.6,0.08,-1.01,34254,1.19,8.08,-61.2,11.687,3.591,44.03766,-68.88773,3,6.07,11.7,761.3,3,
10/28/20,17:21:04,0,HI index site,0.28,0.3,39298.9,3.317,53615.6,90.3,92.9,7.88,4.842,34.61,52699.3,0.07,-1.04,34255,1.19,8.09,-61.2,11.687,3.561,44.03766,-68.88773,3.1,6.07,11.7,761.4,3,
10/28/20,17:21:05,0,HI index site,0.32,0.3,39299.2,3.331,53615.5,90.3,92.9,7.88,4.863,34.61,52699.3,0.07,-1.04,34255,1.19,8.09,-61.2,11.687,3.543,44.03767,-68.88773,3.1,6.07,11.7,761.3,3,
10/28/20,17:21:06,0,HI index site,0.32,0.3,39299.4,3.35,53615.5,90.2,92.9,7.88,4.89,34.61,52699.3,0.06,-1.05,34255,1.19,8.09,-61.3,11.687,3.648,44.03767,-68.88773,2.9,6.07,11.7,761.2,3,
10/28/20,17:21:07,0,HI index site,0.34,0.33,39299,3.372,53614.8,90.3,92.9,7.88,4.922,34.61,52698.6,0.06,-1.04,34254,1.19,8.09,-61.3,11.687,3.718,44.03767,-68.88773,2.8,6.07,11.7,761.2,3,
10/28/20,17:21:08,0,HI index site,0.36,0.33,39299.2,3.395,53615,90.2,92.9,7.88,4.955,34.61,52698.8,0.06,-1.05,34254,1.19,8.09,-61.3,11.688,3.714,44.03767,-68.88773,2.7,6.07,11.7,761.3,3,
10/28/20,17:21:09,0,HI index site,0.38,0.33,39299.2,3.413,53615.2,90.2,92.9,7.88,4.982,34.61,52699,0.06,-1.08,34254,1.19,8.09,-61.4,11.687,3.782,44.03767,-68.88773,2.5,6.07,11.7,761.3,3,
10/28/20,17:21:10,0,HI index site,0.38,0.33,39299.5,3.431,53615.8,90.2,92.9,7.88,5.008,34.61,52699.6,0.07,-1.08,34255,1.19,8.09,-61.4,11.687,3.87,44.03767,-68.88773,2.1,6.07,11.7,761.3,3,
10/28/20,17:21:11,0,HI index site,0.38,0.33,39299.1,3.455,53615.3,90.2,92.9,7.87,5.043,34.61,52699.1,0.08,-1.08,34254,1.19,8.09,-61.4,11.687,3.844,44.03767,-68.88773,1.9,6.07,11.7,761.3,3,
10/28/20,17:21:12,0,HI index site,0.38,0.34,39298.6,3.481,53614.7,90.2,92.9,7.88,5.082,34.61,52698.5,0.08,-1.04,34254,1.19,8.09,-61.5,11.687,4.017,44.03767,-68.88773,2,6.07,11.7,761.3,3,
10/28/20,17:21:13,0,HI index site,0.37,0.33,39298.1,3.507,53614.2,90.2,92.9,7.88,5.119,34.61,52698,0.09,-1.06,34254,1.19,8.09,-61.5,11.687,4.059,44.03767,-68.88773,2,6.07,11.7,761.3,4,
10/28/20,17:21:14,0,HI index site,0.37,0.33,39298.1,3.53,53614.1,90.2,92.9,7.88,5.153,34.61,52697.9,0.1,-1.05,34254,1.19,8.09,-61.6,11.687,4.076,44.03767,-68.88773,2,6.07,11.7,761.3,4,
10/28/20,17:21:15,0,HI index site,0.38,0.32,39298,4.243,53614,90.2,92.9,7.88,6.194,34.61,52697.8,0.11,-1.02,34254,1.19,8.09,-61.6,11.687,4.199,44.03767,-68.88773,1.9,6.07,11.7,761.3,4,
10/28/20,17:21:16,0,HI index site,0.37,0.33,39298.1,4.252,53614.1,90.2,92.9,7.88,6.208,34.61,52697.9,0.12,-1.01,34254,1.19,8.09,-61.7,11.687,4.228,44.03767,-68.88773,1.9,6.07,11.7,761.3,4,
10/28/20,17:21:17,0,HI index site,0.36,0.33,39298.1,4.427,53614,90.2,92.9,7.87,6.462,34.61,52697.8,0.13,-0.98,34254,1.19,8.09,-61.7,11.687,4.356,44.03767,-68.88773,1.9,6.07,11.7,761.3,4,
10/28/20,17:21:18,0,HI index site,0.34,0.33,39298.1,4.478,53613.8,90.2,92.9,7.87,6.537,34.61,52697.6,0.13,-0.99,34253,1.19,8.1,-61.8,11.687,4.467,44.03766,-68.88772,1.9,6.07,11.7,761.3,4,
10/28/20,17:21:19,0,HI index site,0.32,0.33,39297.9,4.536,53612.8,90.2,92.8,7.87,6.622,34.61,52696.6,0.14,-0.99,34253,1.19,8.1,-61.9,11.688,4.571,44.03766,-68.88772,2,6.07,11.7,761.3,5,
10/28/20,17:21:20,0,HI index site,0.33,0.32,39297.9,4.561,53612.5,90.2,92.8,7.87,6.658,34.61,52696.3,0.15,-1,34253,1.19,8.1,-62,11.688,4.554,44.03766,-68.88771,2.3,6.07,11.7,761.2,5,
10/28/20,17:21:21,0,HI index site,0.33,0.32,39298.6,4.57,53612.5,90.2,92.8,7.87,6.671,34.61,52696.4,0.15,-1,34253,1.19,8.1,-62.1,11.689,4.598,44.03766,-68.88771,2,6.07,11.7,761.3,5,
10/28/20,17:21:22,0,HI index site,0.33,0.34,39299,4.602,53612.3,90.2,92.8,7.87,6.717,34.61,52696.1,0.15,-0.98,34252,1.19,8.1,-62.2,11.689,4.723,44.03765,-68.88771,2.2,6.07,11.7,761.3,5,
10/28/20,17:21:23,0,HI index site,0.31,0.33,39299.6,4.642,53612.2,90.2,92.8,7.87,6.777,34.61,52696.1,0.16,-0.95,34252,1.19,8.1,-62.3,11.69,4.857,44.03765,-68.88771,2.2,6.07,11.7,761.3,5,
10/28/20,17:21:24,0,HI index site,0.31,0.31,39300.4,4.692,53612.4,90.2,92.8,7.87,6.849,34.61,52696.3,0.16,-0.95,34253,1.19,8.11,-62.4,11.691,4.93,44.03765,-68.8877,2.3,6.07,11.7,761.3,5,
10/28/20,17:21:25,0,HI index site,0.31,0.32,39301,4.733,53612.3,90.2,92.8,7.87,6.908,34.61,52696.2,0.15,-0.94,34253,1.19,8.11,-62.6,11.691,4.989,44.03765,-68.8877,2.2,6.07,11.7,761.3,5,
10/28/20,17:21:26,0,HI index site,0.32,0.32,39301,4.775,53611.5,90.2,92.8,7.87,6.971,34.61,52695.4,0.15,-0.95,34252,1.19,8.11,-62.7,11.692,5.006,44.03765,-68.8877,2.2,6.07,11.7,761.3,5,
10/28/20,17:21:27,0,HI index site,0.3,0.32,39301.3,4.801,53611.2,90.2,92.8,7.87,7.008,34.61,52695.1,0.15,-0.97,34252,1.19,8.11,-62.8,11.692,5.008,44.03765,-68.8877,2.4,6.07,11.7,761.3,5,
10/28/20,17:21:28,0,HI index site,0.3,0.29,39301.3,4.827,53610.6,90.2,92.8,7.87,7.046,34.6,52694.6,0.14,-0.98,34251,1.19,8.12,-63,11.693,5.085,44.03764,-68.8877,2.1,6.07,11.7,761.3,5,
10/28/20,17:21:29,0,HI index site,0.32,0.29,39300.9,4.85,53609.6,90.2,92.8,7.87,7.08,34.6,52693.6,0.13,-0.98,34251,1.19,8.12,-63.1,11.693,5.073,44.03764,-68.8877,1.9,6.07,11.7,761.3,5,
10/28/20,17:21:30,0,HI index site,0.35,0.32,39300.9,4.863,53609.2,90.2,92.8,7.87,7.099,34.6,52693.2,0.12,-0.99,34251,1.19,8.12,-63.2,11.693,5.05,44.03764,-68.8877,1.5,6.07,11.7,761.3,5,
10/28/20,17:21:31,0,HI index site,0.35,0.32,39301,4.891,53609.1,90.2,92.8,7.87,7.139,34.6,52693.2,0.11,-0.97,34251,1.19,8.12,-63.4,11.694,5.15,44.03763,-68.88769,1.2,6.07,11.7,761.3,5,
10/28/20,17:21:32,0,HI index site,0.34,0.31,39300.6,4.912,53608.4,90.2,92.8,7.87,7.171,34.6,52692.4,0.11,-0.98,34250,1.19,8.13,-63.5,11.694,5.203,44.03763,-68.88768,1.6,6.07,11.7,761.3,5,
10/28/20,17:21:33,0,HI index site,0.36,0.31,39300.4,4.93,53608.2,90.2,92.8,7.87,7.197,34.6,52692.3,0.1,-0.97,34250,1.19,8.13,-63.7,11.694,5.19,44.03763,-68.88768,1.3,6.07,11.7,761.3,5,
10/28/20,17:21:34,0,HI index site,0.38,0.31,39299.7,4.95,53607.3,90.2,92.8,7.87,7.225,34.6,52691.4,0.1,-0.98,34249,1.19,8.13,-63.8,11.694,5.267,44.03763,-68.88767,1.1,6.07,11.7,761.3,5,
10/28/20,17:21:35,0,HI index site,0.38,0.32,39299.5,4.971,53607.2,90.2,92.8,7.87,7.257,34.6,52691.2,0.11,-0.97,34249,1.19,8.13,-63.9,11.693,5.248,44.03763,-68.88767,1.5,6.07,11.7,761.3,5,
10/28/20,17:21:36,0,HI index site,0.38,0.34,39299,4.985,53606.9,90.2,92.8,7.87,7.277,34.6,52690.9,0.11,-0.97,34249,1.19,8.14,-64.1,11.693,5.243,44.03763,-68.88767,1.7,6.07,11.7,761.3,5,
10/28/20,17:21:37,0,HI index site,0.36,0.33,39298.6,5.003,53606.5,90.2,92.8,7.87,7.303,34.6,52690.5,0.12,-0.99,34249,1.19,8.14,-64.2,11.693,5.327,44.03763,-68.88767,1.6,6.07,11.7,761.3,5,
10/28/20,17:21:38,0,HI index site,0.37,0.33,39298.1,5.016,53606,90.2,92.8,7.87,7.322,34.6,52690,0.11,-0.98,34249,1.19,8.14,-64.3,11.693,5.271,44.03763,-68.88766,2.1,6.07,11.7,761.2,5,
10/28/20,17:21:39,0,HI index site,0.4,0.36,39298.1,5.032,53606.3,90.2,92.8,7.87,7.346,34.6,52690.3,0.11,-0.93,34249,1.19,8.14,-64.5,11.693,5.347,44.03762,-68.88766,2.1,6.07,11.7,761.3,5,
10/28/20,17:21:40,0,HI index site,0.37,0.36,39297.5,5.051,53605.7,90.2,92.8,7.87,7.373,34.6,52689.8,0.1,-0.95,34248,1.19,8.15,-64.6,11.693,5.457,44.03763,-68.88766,2.4,6.07,11.7,761.3,5,
10/28/20,17:21:41,0,HI index site,0.37,0.32,39298.2,5.069,53606.6,90.2,92.8,7.87,7.4,34.6,52690.7,0.1,-0.95,34249,1.19,8.15,-64.7,11.693,5.492,44.03762,-68.88766,2.2,6.07,11.7,761.3,5,
10/28/20,17:21:42,0,HI index site,0.35,0.32,39299.2,5.085,53607.9,90.2,92.8,7.87,7.422,34.6,52691.9,0.1,-0.94,34250,1.19,8.15,-64.7,11.693,5.587,44.03762,-68.88766,2.2,6.07,11.7,761.3,5,
10/28/20,17:21:43,0,HI index site,0.36,0.33,39299.5,5.107,53608.3,90.2,92.8,7.87,7.455,34.6,52692.3,0.11,-0.93,34250,1.19,8.15,-64.8,11.693,5.657,44.03762,-68.88766,2.5,6.07,11.7,761.3,5,
10/28/20,17:21:44,0,HI index site,0.34,0.32,39299.8,5.138,53608.6,90.2,92.8,7.87,7.5,34.6,52692.6,0.12,-0.91,34250,1.19,8.15,-64.9,11.693,5.732,44.03762,-68.88766,3,6.07,11.7,761.3,5,
10/28/20,17:21:45,0,HI index site,0.32,0.34,39300.3,5.161,53608.6,90.2,92.8,7.87,7.533,34.6,52692.7,0.12,-0.89,34250,1.19,8.15,-65,11.693,5.775,44.03763,-68.88766,3.5,6.07,11.7,761.3,5,
10/28/20,17:21:46,0,HI index site,0.33,0.34,39300.6,5.179,53608.6,90.2,92.8,7.87,7.56,34.6,52692.6,0.11,-0.91,34250,1.19,8.15,-65,11.694,5.827,44.03762,-68.88765,3.2,6.07,11.7,761.3,5,
10/28/20,17:21:47,0,HI index site,0.32,0.31,39300.8,5.205,53608.5,90.2,92.8,7.87,7.599,34.6,52692.5,0.12,-0.9,34250,1.19,8.15,-65.1,11.694,5.834,44.03762,-68.88765,2.4,6.07,11.7,761.2,5,
10/28/20,17:21:48,0,HI index site,0.31,0.34,39300.6,5.23,53608,90.2,92.8,7.87,7.635,34.6,52692.1,0.13,-0.91,34250,1.19,8.15,-65.1,11.694,5.869,44.03761,-68.88764,2.2,6.07,11.7,761.3,5,
10/28/20,17:21:49,0,HI index site,0.32,0.34,39300.5,5.25,53607.4,90.2,92.8,7.87,7.664,34.6,52691.5,0.13,-0.9,34249,1.19,8.16,-65.2,11.694,5.864,44.03762,-68.88763,3,6.07,11.7,761.2,5,
10/28/20,17:21:50,0,HI index site,0.29,0.31,39300.4,5.962,53607.2,90.2,92.8,7.87,8.704,34.6,52691.3,0.13,-0.93,34249,1.19,8.16,-65.2,11.694,5.924,44.03761,-68.88763,2.7,6.07,11.7,761.2,6,
10/28/20,17:21:51,0,HI index site,0.3,0.3,39300.7,6.012,53607.4,90.2,92.8,7.87,8.776,34.6,52691.5,0.13,-0.91,34249,1.19,8.16,-65.3,11.694,5.978,44.03762,-68.88763,2.3,6.07,11.7,761.3,6,
10/28/20,17:21:52,0,HI index site,0.31,0.31,39300.5,6.165,53606.7,90.2,92.8,7.87,9,34.6,52690.8,0.13,-0.93,34249,1.19,8.16,-65.3,11.695,6.107,44.03761,-68.88762,1.9,6.07,11.7,761.3,6,
10/28/20,17:21:53,0,HI index site,0.32,0.33,39300,6.309,53605.8,90.2,92.8,7.87,9.209,34.6,52689.9,0.12,-0.95,34248,1.19,8.16,-65.4,11.695,6.265,44.03761,-68.88762,2.2,6.07,11.7,761.3,6,
10/28/20,17:21:54,0,HI index site,0.3,0.31,39299.8,6.355,53605.5,90.2,92.8,7.87,9.277,34.6,52689.6,0.11,-0.94,34248,1.19,8.16,-65.4,11.695,6.435,44.0376,-68.88761,2,6.07,11.7,761.3,6,
10/28/20,17:21:55,0,HI index site,0.3,0.32,39299.2,6.564,53605.1,90.2,92.8,7.87,9.582,34.6,52689.2,0.09,-0.95,34248,1.19,8.16,-65.4,11.695,6.696,44.03761,-68.88762,2.1,6.07,11.7,761.2,7,
10/28/20,17:21:56,0,HI index site,0.31,0.29,39299.1,6.645,53604.8,90.2,92.8,7.87,9.7,34.6,52689,0.08,-0.93,34248,1.19,8.16,-65.5,11.695,6.807,44.03761,-68.88762,0.7,6.07,11.7,761.3,7,
10/28/20,17:21:57,0,HI index site,0.31,0.29,39298.9,6.748,53604.6,90.2,92.8,7.87,9.85,34.6,52688.7,0.08,-0.93,34248,1.19,8.16,-65.5,11.695,6.985,44.0376,-68.88762,0.3,6.07,11.7,761.3,7,
10/28/20,17:21:58,0,HI index site,0.32,0.28,39298.6,6.813,53604.6,90.2,92.8,7.87,9.945,34.6,52688.8,0.08,-0.99,34248,1.19,8.16,-65.6,11.694,7.056,44.03761,-68.88763,0.4,6.07,11.7,761.3,7,
10/28/20,17:21:59,0,HI index site,0.32,0.26,39298.3,6.872,53604.7,90.2,92.8,7.87,10.032,34.6,52688.8,0.08,-0.96,34248,1.19,8.16,-65.6,11.694,7.187,44.03761,-68.88762,0.4,6.07,11.7,761.3,7,
10/28/20,17:22:00,0,HI index site,0.31,0.27,39298.5,6.927,53605.2,90.2,92.8,7.87,10.111,34.6,52689.3,0.07,-0.93,34248,1.19,8.16,-65.6,11.694,7.219,44.0376,-68.88761,0.2,6.07,11.7,761.3,7,
10/28/20,17:22:01,0,HI index site,0.32,0.27,39298.5,6.983,53605.4,90.2,92.8,7.87,10.193,34.6,52689.4,0.08,-0.95,34248,1.19,8.16,-65.7,11.694,7.358,44.0376,-68.8876,0.8,6.07,11.7,761.2,7,
10/28/20,17:22:02,0,HI index site,0.31,0.26,39299,7.036,53606.1,90.2,92.8,7.87,10.271,34.6,52690.1,0.06,-0.97,34249,1.19,8.16,-65.7,11.694,7.457,44.0376,-68.8876,1.3,6.07,11.7,761.3,7,
10/28/20,17:22:03,0,HI index site,0.31,0.24,39298.6,7.082,53605.6,90.2,92.8,7.87,10.338,34.6,52689.6,0.05,-1.01,34248,1.19,8.17,-65.7,11.694,7.5,44.03761,-68.8876,1.8,6.07,11.7,761.2,7,
10/28/20,17:22:04,0,HI index site,0.3,0.25,39299.2,7.117,53606.6,90.2,92.8,7.87,10.389,34.6,52690.7,0.05,-1.02,34249,1.19,8.17,-65.7,11.694,7.566,44.03761,-68.88761,1.9,6.07,11.7,761.3,7,
10/28/20,17:22:05,0,HI index site,0.3,0.27,39298.9,7.174,53606.4,90.2,92.8,7.87,10.472,34.6,52690.4,0.05,-1.01,34249,1.19,8.17,-65.8,11.693,7.75,44.03761,-68.88761,2.4,6.07,11.7,761.3,7,
10/28/20,17:22:06,0,HI index site,0.31,0.26,39299.2,7.23,53606.8,90.2,92.8,7.87,10.554,34.6,52690.9,0.04,-0.99,34249,1.19,8.17,-65.8,11.693,7.778,44.03762,-68.88761,2.6,6.07,11.7,761.2,7,
10/28/20,17:22:07,0,HI index site,0.3,0.27,39299.9,8.064,53607.9,90.2,92.8,7.87,11.772,34.6,52692,0.03,-1.02,34250,1.19,8.17,-65.9,11.693,7.947,44.03762,-68.88761,2.6,6.07,11.7,761.3,8,
10/28/20,17:22:08,0,HI index site,0.29,0.27,39300.6,8.001,53608.7,90.2,92.8,7.87,11.68,34.6,52692.7,0.03,-1.07,34250,1.19,8.17,-65.9,11.693,8.022,44.03762,-68.88761,3.2,6.07,11.7,761.3,8,
10/28/20,17:22:09,0,HI index site,0.28,0.3,39301.2,8.131,53609.3,90.2,92.8,7.87,11.869,34.6,52693.3,0.03,-1.09,34251,1.19,8.17,-65.9,11.694,8.056,44.03762,-68.88762,2.4,6.07,11.7,761.3,8,
10/28/20,17:22:10,0,HI index site,0.28,0.3,39301.4,8.287,53609.2,90.2,92.8,7.87,12.097,34.6,52693.2,0.03,-1.07,34251,1.19,8.17,-65.9,11.694,8.235,44.03762,-68.88762,2.4,6.07,11.7,761.3,8,
10/28/20,17:22:11,0,HI index site,0.28,0.3,39302,8.244,53609.6,90.2,92.8,7.87,12.034,34.6,52693.7,0.03,-1.09,34251,1.19,8.17,-66,11.694,8.202,44.03763,-68.88762,2.6,6.07,11.7,761.3,8,
10/28/20,17:22:12,0,HI index site,0.3,0.32,39302,8.25,53609.2,90.2,92.8,7.87,12.043,34.6,52693.2,0.03,-1.05,34251,1.19,8.17,-66,11.695,8.328,44.03762,-68.88761,2,6.07,11.7,761.3,8,
10/28/20,17:22:13,0,HI index site,0.32,0.32,39302.6,8.298,53609.6,90.2,92.8,7.87,12.113,34.6,52693.6,0.04,-1.04,34251,1.19,8.17,-66,11.695,8.384,44.03762,-68.88761,2.1,6.07,11.7,761.3,8,
10/28/20,17:22:14,0,HI index site,0.3,0.33,39302.1,8.333,53608.8,90.2,92.9,7.87,12.164,34.6,52692.9,0.04,-1.07,34250,1.19,8.17,-66,11.695,8.446,44.03762,-68.88761,1.6,6.07,11.7,761.3,8,
10/28/20,17:22:15,0,HI index site,0.33,0.31,39302,8.383,53608.3,90.2,92.8,7.87,12.236,34.6,52692.4,0.05,-1.08,34250,1.19,8.17,-66.1,11.695,8.595,44.03761,-68.88761,1.1,6.07,11.7,761.3,8,
10/28/20,17:22:16,0,HI index site,0.34,0.3,39302.2,8.428,53608.3,90.2,92.8,7.87,12.303,34.6,52692.4,0.05,-1.11,34250,1.19,8.17,-66.1,11.695,8.635,44.03761,-68.88761,0.9,6.07,11.7,761.3,8,
10/28/20,17:22:17,0,HI index site,0.34,0.29,39302.3,8.457,53608,90.2,92.8,7.87,12.345,34.6,52692.1,0.06,-1.1,34250,1.19,8.17,-66.1,11.696,8.63,44.03761,-68.88761,1.6,6.07,11.7,761.3,8,
10/28/20,17:22:18,0,HI index site,0.35,0.31,39303,8.49,53608.6,90.2,92.8,7.87,12.393,34.6,52692.7,0.07,-1.13,34250,1.19,8.17,-66.2,11.696,8.747,44.03761,-68.88761,1.6,6.07,11.7,761.3,8,
10/28/20,17:22:19,0,HI index site,0.35,0.32,39303.7,8.52,53609.3,90.2,92.8,7.87,12.437,34.6,52693.4,0.08,-1.13,34251,1.19,8.17,-66.2,11.696,8.741,44.03761,-68.88761,1.4,6.07,11.7,761.3,9,
10/28/20,17:22:20,0,HI index site,0.36,0.31,39303.9,8.553,53609.4,90.2,92.8,7.87,12.486,34.6,52693.5,0.08,-1.11,34251,1.19,8.17,-66.2,11.696,8.858,44.03761,-68.88761,1.2,6.07,11.7,761.3,9,
10/28/20,17:22:21,0,HI index site,0.37,0.3,39303.6,8.588,53608.7,90.2,92.8,7.87,12.536,34.6,52692.8,0.09,-1.08,34250,1.19,8.17,-66.2,11.696,8.929,44.03761,-68.88761,1.1,6.07,11.7,761.3,9,
10/28/20,17:22:22,0,HI index site,0.37,0.3,39303.1,8.617,53608.1,90.2,92.8,7.87,12.578,34.6,52692.2,0.09,-1.05,34250,1.19,8.17,-66.3,11.696,8.951,44.03761,-68.88761,1.2,6.07,11.7,761.2,9,
10/28/20,17:22:23,0,HI index site,0.34,0.31,39302.9,8.648,53607.9,90.2,92.8,7.87,12.624,34.6,52692,0.11,-1.05,34250,1.19,8.18,-66.3,11.696,9.059,44.03761,-68.88761,1.2,6.07,11.7,761.3,9,
10/28/20,17:22:24,0,HI index site,0.34,0.3,39302.9,8.687,53607.8,90.2,92.8,7.87,12.681,34.6,52691.9,0.1,-1.01,34250,1.19,8.18,-66.3,11.696,9.115,44.03761,-68.88761,1.1,6.07,11.7,761.3,9,
10/28/20,17:22:25,0,HI index site,0.33,0.3,39303.3,8.718,53608.4,90.2,92.8,7.87,12.726,34.6,52692.5,0.11,-1.01,34250,1.19,8.18,-66.3,11.696,9.189,44.03761,-68.88761,1.2,6.07,11.7,761.3,9,
10/28/20,17:22:26,0,HI index site,0.32,0.3,39303.7,8.751,53609,90.2,92.8,7.87,12.775,34.6,52693.1,0.11,-0.99,34250,1.19,8.18,-66.4,11.696,9.292,44.03761,-68.88761,1,6.07,11.7,761.3,9,
10/28/20,17:22:27,0,HI index site,0.33,0.31,39303.6,8.785,53608.6,90.2,92.8,7.87,12.824,34.6,52692.7,0.11,-0.93,34250,1.19,8.18,-66.4,11.697,9.322,44.03761,-68.88761,1.4,6.07,11.7,761.3,9,
10/28/20,17:22:28,0,HI index site,0.31,0.3,39304.2,8.822,53609.2,90.2,92.8,7.87,12.878,34.6,52693.3,0.11,-0.89,34251,1.19,8.18,-66.4,11.697,9.392,44.03761,-68.88762,1.7,6.07,11.7,761.3,9,
10/28/20,17:22:29,0,HI index site,0.3,0.27,39304.5,8.854,53609.4,90.2,92.8,7.87,12.925,34.6,52693.4,0.11,-0.9,34251,1.19,8.18,-66.4,11.697,9.452,44.03762,-68.88762,2.4,6.07,11.7,761.3,9,
10/28/20,17:22:30,0,HI index site,0.31,0.27,39304.8,8.884,53609.4,90.2,92.8,7.87,12.969,34.6,52693.5,0.11,-0.9,34251,1.19,8.18,-66.4,11.697,9.48,44.03762,-68.88762,3,6.07,11.7,761.3,9,
10/28/20,17:22:31,0,HI index site,0.3,0.26,39304.9,8.915,53609.4,90.2,92.8,7.87,13.014,34.6,52693.5,0.11,-0.91,34251,1.19,8.18,-66.5,11.697,9.563,44.03763,-68.88763,4.2,6.07,11.7,761.3,9,
10/28/20,17:22:32,0,HI index site,0.29,0.28,39304.6,8.945,53608.6,90.2,92.8,7.87,13.058,34.6,52692.7,0.1,-0.88,34250,1.19,8.18,-66.5,11.697,9.605,44.03763,-68.88763,4.4,6.06,11.6,761.2,9,
10/28/20,17:22:33,0,HI index site,0.3,0.26,39305,9.667,53608.6,90.2,92.8,7.87,14.112,34.6,52692.7,0.1,-0.84,34250,1.19,8.18,-66.5,11.698,9.651,44.03764,-68.88763,5,6.06,11.6,761.2,10,
10/28/20,17:22:34,0,HI index site,0.3,0.26,39305.2,9.73,53608.6,90.2,92.8,7.87,14.204,34.6,52692.7,0.1,-0.85,34250,1.19,8.18,-66.5,11.698,9.699,44.03765,-68.88764,5.4,6.06,11.6,761.3,10,
10/28/20,17:22:35,0,HI index site,0.29,0.27,39306.3,9.696,53609.7,90.2,92.8,7.87,14.154,34.6,52693.8,0.09,-0.82,34251,1.19,8.18,-66.5,11.698,9.716,44.03765,-68.88765,5.5,6.06,11.6,761.3,10,
