HIDistant_Sonde
Date,Time,Time (Fract. Sec),Site,Chlorophyll RFU,Chlorophyll RFU,Cond µS/cm,Depth,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,Pressure psi a,Sal psu,SpCond µS/cm,TAL PC RFU,TAL PE RFU,TDS mg/L,Wiper Position volt,pH,pH mV,Temp °C,Vertical Position m,GPS Latitude °,GPS Longitude °,Altitude m,Battery V,Cable Pwr V,Barometer mmHg,Depth Round
7/14/20,15:21:22,0,hurricane island far,1.42,1.51,40212.6,0.422,51166.1,122.7,126.3,10.22,0.616,33.02,50376.1,-0.21,6.61,32744,1.206,NA,NA,14.437,0.471,44.03888,-68.91692,3.2,6.26,11.7,761.4,0
7/14/20,15:21:23,0,hurricane island far,1.43,1.5,40212.4,0.424,51166.4,122.7,126.3,10.22,0.617,33.02,50376.3,-0.24,6.65,32745,1.206,NA,NA,14.437,0.482,44.0389,-68.91692,2.3,6.26,11.7,761.4,0
7/14/20,15:21:24,0,hurricane island far,1.41,1.48,40209.8,0.425,51163.9,122.8,126.3,10.23,0.62,33.02,50373.8,-0.29,6.1,32743,1.206,NA,NA,14.436,0.532,44.03891,-68.91693,0.7,6.26,11.7,761.5,0
7/14/20,15:21:25,0,hurricane island far,1.41,1.48,40203.1,0.43,51157,122.8,126.4,10.23,0.627,33.02,50367,-0.33,7.68,32739,1.206,NA,NA,14.435,0.599,44.03892,-68.91694,-0.5,6.26,11.7,761.5,0
7/14/20,15:21:26,0,hurricane island far,1.4,1.5,40196.2,0.434,51150.3,122.8,126.4,10.23,0.633,33.01,50360.3,-0.35,7.95,32734,1.206,NA,NA,14.433,0.588,44.03892,-68.91694,-1.6,6.26,11.7,761.3,0
7/14/20,15:21:27,0,hurricane island far,1.41,1.51,40184.7,0.439,51140.8,122.8,126.4,10.23,0.639,33,50350.8,-0.37,7.06,32728,1.206,NA,NA,14.428,0.603,44.03891,-68.91694,1,6.26,11.7,761.3,0
7/14/20,15:21:28,0,hurricane island far,1.42,1.54,40179.3,0.443,51141.7,122.8,126.4,10.23,0.646,33,50351.4,-0.38,7.16,32728,1.206,NA,NA,14.423,0.604,44.03891,-68.91695,0.7,6.26,11.7,761.3,0
7/14/20,15:21:29,0,hurricane island far,1.45,1.58,40174.6,0.448,51142,122.8,126.4,10.23,0.653,33,50351.5,-0.38,7.5,32728,1.206,NA,NA,14.418,0.615,44.03891,-68.91695,0.4,6.26,11.7,761.3,0
7/14/20,15:21:30,0,hurricane island far,1.46,1.61,40170,0.453,51143.8,122.8,126.4,10.23,0.66,33.01,50353,-0.37,7.61,32729,1.206,NA,NA,14.411,0.591,44.03892,-68.91695,-0.5,6.26,11.7,761.2,0
7/14/20,15:21:31,0,hurricane island far,1.49,1.67,40161.7,0.457,51143.3,122.8,126.3,10.23,0.666,33,50352.2,-0.37,7.69,32729,1.206,NA,NA,14.403,0.603,44.03893,-68.91695,-1,6.26,11.7,761.3,0
7/14/20,15:21:32,0,hurricane island far,1.49,1.72,40152.1,0.464,51140.1,122.7,126.3,10.23,0.676,33,50348.8,-0.36,7.68,32727,1.206,NA,NA,14.397,0.627,44.03893,-68.91696,-1.4,6.26,11.7,761.4,0
7/14/20,15:21:33,0,hurricane island far,1.5,1.78,40143.3,0.469,51136.2,122.7,126.3,10.23,0.683,33,50344.7,-0.33,7.64,32724,1.206,NA,NA,14.391,0.629,44.03893,-68.91696,-1.6,6.26,11.7,761.4,0
7/14/20,15:21:34,0,hurricane island far,1.52,1.82,40130.7,0.474,51132.6,122.7,126.2,10.23,0.69,33,50340.7,-0.3,7.55,32721,1.206,NA,NA,14.381,0.634,44.03894,-68.91696,-1.9,6.26,11.7,761.3,0
7/14/20,15:21:35,0,hurricane island far,1.53,1.86,40120.9,0.48,51130.9,122.6,126.2,10.23,0.699,32.99,50338.7,-0.28,7.53,32720,1.206,NA,NA,14.371,0.656,44.03894,-68.91697,-2,6.26,11.7,761.3,0
7/14/20,15:21:36,0,hurricane island far,1.51,1.86,40111.7,0.486,51129.1,122.6,126.1,10.22,0.708,32.99,50336.6,-0.24,7.41,32719,1.206,NA,NA,14.364,0.664,44.03894,-68.91697,-1.9,6.26,11.7,761.3,0
7/14/20,15:21:37,0,hurricane island far,1.53,1.86,40100.6,0.494,51130.6,122.5,126,10.22,0.72,32.99,50337.5,-0.2,7.33,32719,1.206,NA,NA,14.351,0.665,44.03894,-68.91698,-1.9,6.26,11.7,761.4,0
7/14/20,15:21:38,0,hurricane island far,1.51,1.88,40094,0.5,51136.3,122.4,126,10.22,0.728,33,50342.7,-0.17,7.27,32723,1.206,NA,NA,14.341,0.666,44.03895,-68.91698,-2.2,6.26,11.7,761.4,1
7/14/20,15:21:39,0,hurricane island far,1.49,1.87,40091.4,0.501,51143.5,122.3,125.9,10.21,0.731,33,50349.4,-0.13,7.24,32727,1.206,NA,NA,14.333,0.509,44.03895,-68.91699,-2.7,6.26,11.7,761.3,1
7/14/20,15:21:40,0,hurricane island far,1.47,1.87,40095.4,0.503,51162.2,122.3,125.8,10.21,0.732,33.01,50367.4,-0.08,7.2,32739,1.206,NA,NA,14.321,0.461,44.03896,-68.91699,-3.1,6.26,11.7,761.3,1
7/14/20,15:21:41,0,hurricane island far,1.46,1.87,40094.8,0.505,51167.7,122.2,125.8,10.2,0.736,33.02,50372.7,-0.04,7.19,32742,1.206,NA,NA,14.317,0.509,44.03896,-68.917,-2.8,6.26,11.7,761.4,1
7/14/20,15:21:42,0,hurricane island far,1.46,1.93,40096.6,0.506,51177.2,122.2,125.7,10.2,0.737,33.02,50381.8,-0.02,7.14,32748,1.206,NA,NA,14.312,0.469,44.03896,-68.917,-1.9,6.26,11.7,761.4,1
7/14/20,15:21:43,0,hurricane island far,1.45,1.43,40101,0.505,51186.6,122.1,125.7,10.2,0.736,33.03,50390.9,0.02,7.12,32754,1.206,NA,NA,14.309,0.386,44.03896,-68.917,-1.1,6.26,11.7,761.4,1
7/14/20,15:21:44,0,hurricane island far,1.43,1.5,40109,0.504,51198.6,122.1,125.7,10.2,0.734,33.04,50402.6,0.05,7.09,32762,1.206,NA,NA,14.307,0.373,44.03896,-68.917,-0.5,6.26,11.7,761.4,1
7/14/20,15:21:45,0,hurricane island far,1.41,1.33,40117.6,0.502,51209.4,122.1,125.7,10.2,0.732,33.05,50413.3,0.05,6.81,32769,1.206,NA,NA,14.308,0.338,44.03896,-68.91701,-0.1,6.26,11.7,761.3,1
7/14/20,15:21:46,0,hurricane island far,1.4,1.36,40133.9,0.501,51226.4,122.1,125.7,10.2,0.73,33.06,50430.1,0.06,6,32780,1.206,NA,NA,14.311,0.37,44.03896,-68.91702,-0.1,6.26,11.7,761.3,1
7/14/20,15:21:47,0,hurricane island far,1.4,1.4,40146.5,0.5,51235.6,122.2,125.7,10.2,0.729,33.07,50439.4,0.07,5.81,32786,1.206,NA,NA,14.316,0.374,44.03896,-68.91702,0,6.26,11.7,761.3,1
7/14/20,15:21:48,0,hurricane island far,1.41,1.45,40154.3,0.5,51237.6,122.2,125.8,10.2,0.728,33.07,50441.7,0.06,6.13,32787,1.206,NA,NA,14.323,0.41,44.03896,-68.91702,0.2,6.26,11.7,761.3,1
7/14/20,15:21:49,0,hurricane island far,1.43,1.5,40164.2,0.5,51240.6,122.3,125.8,10.2,0.728,33.07,50444.9,0.04,6.84,32789,1.206,NA,NA,14.33,0.427,44.03896,-68.91703,0.6,6.26,11.7,761.4,1
7/14/20,15:21:50,0,hurricane island far,1.42,1.52,40173.2,0.5,51243.3,122.3,125.9,10.21,0.728,33.07,50447.8,0.01,7.06,32791,1.206,NA,NA,14.338,0.422,44.03896,-68.91704,0.7,6.26,11.7,761.3,1
7/14/20,15:21:51,0,hurricane island far,1.45,1.54,40183.4,0.5,51245.2,122.4,125.9,10.21,0.729,33.07,50450.1,-0.04,7.09,32793,1.206,NA,NA,14.346,0.426,44.03896,-68.91705,0.6,6.26,11.7,761.5,1
7/14/20,15:21:52,0,hurricane island far,1.45,1.54,40191,0.501,51244.3,122.5,126.1,10.22,0.731,33.07,50449.5,-0.09,7.12,32792,1.206,NA,NA,14.355,0.441,44.03896,-68.91705,0.6,6.26,11.7,761.4,1
7/14/20,15:21:53,0,hurricane island far,1.44,1.53,40197.5,0.501,51240.6,122.6,126.1,10.22,0.73,33.07,50446.3,-0.14,7.08,32790,1.206,NA,NA,14.363,0.408,44.03896,-68.91705,1,6.26,11.7,761.4,1
7/14/20,15:21:54,0,hurricane island far,1.44,1.53,40203.4,0.5,51238.6,122.7,126.2,10.23,0.728,33.07,50444.6,-0.19,6.98,32789,1.206,NA,NA,14.372,0.349,44.03897,-68.91706,1.1,6.26,11.7,761.4,1
7/14/20,15:21:55,0,hurricane island far,1.45,1.51,40212.3,0.497,51239.3,122.8,126.4,10.24,0.724,33.07,50445.7,-0.24,6.84,32790,1.206,NA,NA,14.379,0.342,44.03897,-68.91706,1.3,6.26,11.7,761.4,0
7/14/20,15:21:56,0,hurricane island far,1.44,1.49,40217.1,0.495,51236.5,122.9,126.4,10.24,0.721,33.07,50443.2,-0.28,6.7,32788,1.206,NA,NA,14.387,0.308,44.03897,-68.91707,1.5,6.26,11.7,761.4,0
7/14/20,15:21:57,0,hurricane island far,1.44,1.47,40220.1,0.49,51230.9,123,126.5,10.25,0.715,33.07,50438,-0.31,6.56,32785,1.206,NA,NA,14.394,0.259,44.03897,-68.91708,1.5,6.26,11.7,761.4,0
7/14/20,15:21:58,0,hurricane island far,1.43,1.48,40221.5,0.486,51225.5,123,126.6,10.25,0.709,33.06,50432.9,-0.34,6.47,32781,1.206,NA,NA,14.4,0.3,44.03897,-68.91708,1.6,6.26,11.7,761.5,0
7/14/20,15:21:59,0,hurricane island far,1.4,1.49,40217.6,0.484,51213.9,123.1,126.7,10.26,0.706,33.06,50421.8,-0.35,6.43,32774,1.206,NA,NA,14.404,0.321,44.03898,-68.91708,1.7,6.26,11.7,761.4,0
7/14/20,15:22:00,0,hurricane island far,1.39,1.48,40214.3,0.481,51206,123.2,126.7,10.26,0.702,33.05,50414,-0.36,6.44,32769,1.206,NA,NA,14.408,0.348,44.03898,-68.91708,1.7,6.26,11.7,761.4,0
7/14/20,15:22:01,0,hurricane island far,1.38,1.49,40215.5,0.477,51205.2,123.2,126.8,10.27,0.695,33.05,50413.4,-0.35,6.47,32769,1.206,NA,NA,14.409,0.34,44.03898,-68.91708,2,6.26,11.7,761.4,0
7/14/20,15:22:02,0,hurricane island far,1.36,1.52,40216.7,0.474,51204.8,123.3,126.8,10.27,0.691,33.05,50413,-0.34,6.43,32768,1.206,NA,NA,14.411,0.358,44.03898,-68.91709,2.2,6.26,11.7,761.4,0
7/14/20,15:22:03,0,hurricane island far,1.34,1.53,40219.2,0.468,51206.1,123.3,126.9,10.27,0.683,33.05,50414.3,-0.34,6.39,32769,1.206,NA,NA,14.412,0.38,44.03898,-68.91709,2.6,6.26,11.7,761.4,0
7/14/20,15:22:04,0,hurricane island far,1.34,1.58,40221,0.462,51206.6,123.3,126.9,10.28,0.673,33.05,50414.9,-0.32,6.39,32770,1.206,NA,NA,14.414,0.413,44.03899,-68.9171,2.6,6.26,11.7,761.3,0
7/14/20,15:22:05,0,hurricane island far,1.34,1.6,40223.7,0.458,51207.6,123.4,127,10.28,0.668,33.05,50416,-0.3,6.41,32770,1.206,NA,NA,14.416,0.415,44.03899,-68.91711,2.9,6.26,11.7,761.3,0
7/14/20,15:22:06,0,hurricane island far,1.35,1.64,40225.2,0.452,51207.2,123.4,127,10.28,0.658,33.05,50415.7,-0.29,6.44,32770,1.206,NA,NA,14.418,0.353,44.03899,-68.91711,2.6,6.26,11.7,761.4,0
7/14/20,15:22:07,0,hurricane island far,1.36,1.66,40225.7,0.443,51205.1,123.5,127,10.28,0.645,33.05,50413.7,-0.27,6.37,32769,1.206,NA,NA,14.419,0.369,44.03899,-68.91711,2.8,6.26,11.7,761.4,0
7/14/20,15:22:08,0,hurricane island far,1.37,1.7,40224.9,0.436,51202.3,123.5,127.1,10.29,0.636,33.05,50410.9,-0.25,6.33,32767,1.206,NA,NA,14.421,0.347,44.03899,-68.91711,2.9,6.26,11.7,761.4,0
7/14/20,15:22:09,0,hurricane island far,1.38,1.71,40222.5,0.431,51197.9,123.5,127.1,10.29,0.629,33.04,50406.7,-0.21,6.31,32764,1.206,NA,NA,14.422,0.345,44.039,-68.91713,2.8,6.26,11.7,761.3,0
7/14/20,15:22:10,0,hurricane island far,1.38,1.72,40218.7,0.424,51193,123.5,127.1,10.29,0.618,33.04,50401.9,-0.18,6.28,32761,1.206,NA,NA,14.422,0.384,44.039,-68.91713,2.8,6.26,11.7,761.3,0
7/14/20,15:22:11,0,hurricane island far,1.38,1.76,40214.5,0.419,51189,123.5,127.1,10.29,0.611,33.04,50397.9,-0.15,6.26,32759,1.206,NA,NA,14.421,0.384,44.039,-68.91714,2.4,6.26,11.7,761.4,0
7/14/20,15:22:12,0,hurricane island far,1.38,1.77,40213.4,0.41,51189.7,123.5,127.1,10.29,0.597,33.04,50398.6,-0.12,6.26,32759,1.206,NA,NA,14.419,0.372,44.039,-68.91714,2,6.26,11.7,761.3,0
7/14/20,15:22:13,0,hurricane island far,1.38,1.73,40215.6,0.403,51194.5,123.6,127.2,10.29,0.587,33.04,50403.2,-0.1,6.3,32762,1.206,NA,NA,14.418,0.386,44.03901,-68.91714,1.9,6.26,11.7,761.4,0
7/14/20,15:22:14,0,hurricane island far,1.4,1.73,40216.5,0.395,51196.4,123.6,127.2,10.3,0.576,33.04,50405,-0.08,6.38,32763,1.206,NA,NA,14.417,0.366,44.03901,-68.91715,1.8,6.26,11.7,761.3,0
7/14/20,15:22:15,0,hurricane island far,1.41,1.7,40217.1,0.389,51197.4,123.6,127.2,10.3,0.567,33.04,50406,-0.07,6.44,32764,1.206,NA,NA,14.417,0.366,44.03901,-68.91716,1.5,6.26,11.7,761.3,0
7/14/20,15:22:16,0,hurricane island far,1.41,1.68,40217.5,0.38,51197.7,123.6,127.2,10.3,0.554,33.04,50406.3,-0.07,6.55,32764,1.206,NA,NA,14.417,0.375,44.03901,-68.91716,2.1,6.26,11.7,761.4,0
7/14/20,15:22:17,0,hurricane island far,1.41,1.66,40217,0.378,51196.8,123.7,127.3,10.3,0.551,33.04,50405.4,-0.08,6.59,32764,1.206,NA,NA,14.417,0.375,44.03901,-68.91716,0.5,6.26,11.7,761.3,0
7/14/20,15:22:18,0,hurricane island far,1.41,1.66,40216.9,0.376,51196.6,123.7,127.3,10.3,0.548,33.04,50405.3,-0.1,6.65,32763,1.206,NA,NA,14.417,0.375,44.03901,-68.91717,-0.5,6.26,11.7,761.3,0
7/14/20,15:22:19,0,hurricane island far,1.42,1.63,40215.6,0.373,51195.3,123.7,127.3,10.31,0.543,33.04,50403.9,-0.12,6.66,32763,1.206,NA,NA,14.417,0.382,44.03901,-68.91717,0.2,6.26,11.7,761.5,0
7/14/20,15:22:20,0,hurricane island far,1.46,1.64,40214,0.37,51194.1,123.7,127.3,10.31,0.54,33.04,50402.7,-0.15,6.69,32762,1.206,NA,NA,14.416,0.376,44.03901,-68.91718,-0.1,6.26,11.7,761.4,0
7/14/20,15:22:21,0,hurricane island far,1.47,1.63,40212.8,0.37,51193.6,123.7,127.3,10.31,0.539,33.04,50402.2,-0.19,6.75,32761,1.206,NA,NA,14.416,0.368,44.03902,-68.91718,-0.3,6.26,11.7,761.3,0
7/14/20,15:22:22,0,hurricane island far,1.47,1.6,40210.8,0.37,51192.3,123.7,127.3,10.31,0.54,33.04,50400.9,-0.23,6.83,32761,1.206,NA,NA,14.415,0.394,44.03902,-68.91718,-0.2,6.26,11.7,761.4,0
7/14/20,15:22:23,0,hurricane island far,1.48,1.57,40211.1,0.371,51194.3,123.8,127.4,10.31,0.541,33.04,50402.8,-0.27,6.85,32762,1.206,NA,NA,14.413,0.362,44.03902,-68.91718,-0.6,6.26,11.7,761.4,0
7/14/20,15:22:24,0,hurricane island far,1.47,1.56,40211.4,0.371,51195.9,123.8,127.4,10.31,0.541,33.04,50404.4,-0.31,6.86,32763,1.206,NA,NA,14.412,0.389,44.03902,-68.91719,-0.5,6.26,11.7,761.4,0
7/14/20,15:22:25,0,hurricane island far,1.46,1.54,40212.1,0.372,51197.8,123.8,127.4,10.31,0.541,33.04,50406.2,-0.36,6.86,32764,1.206,NA,NA,14.412,0.38,44.03903,-68.9172,-0.6,6.26,11.7,761.3,0
7/14/20,15:22:26,0,hurricane island far,1.44,1.52,40213.7,0.37,51200.3,123.8,127.4,10.31,0.54,33.05,50408.6,-0.39,6.87,32766,1.206,NA,NA,14.411,0.368,44.03903,-68.9172,-0.7,6.26,11.7,761.3,0
7/14/20,15:22:27,0,hurricane island far,1.45,1.52,40214,0.369,51200.9,123.8,127.4,10.31,0.538,33.05,50409.2,-0.44,6.9,32766,1.206,NA,NA,14.411,0.38,44.03903,-68.91721,-1.1,6.26,11.7,761.4,0
7/14/20,15:22:28,0,hurricane island far,1.45,1.53,40214.4,0.368,51201.3,123.8,127.4,10.32,0.536,33.05,50409.6,-0.47,6.89,32766,1.206,NA,NA,14.411,0.375,44.03904,-68.91721,-1.1,6.26,11.7,761.3,0
7/14/20,15:22:29,0,hurricane island far,1.44,1.53,40215.2,0.367,51202.3,123.8,127.4,10.32,0.534,33.05,50410.6,-0.5,6.9,32767,1.206,NA,NA,14.411,0.386,44.03904,-68.91721,-1.1,6.26,11.7,761.4,0
7/14/20,15:22:30,0,hurricane island far,1.43,1.53,40215.7,0.365,51202.7,123.9,127.5,10.32,0.533,33.05,50411,-0.53,6.92,32767,1.206,NA,NA,14.411,0.394,44.03904,-68.91722,-0.8,6.26,11.7,761.4,0
7/14/20,15:22:31,0,hurricane island far,1.41,1.52,40216.3,0.365,51203.4,123.9,127.5,10.32,0.532,33.05,50411.6,-0.54,6.94,32768,1.206,NA,NA,14.411,0.382,44.03904,-68.91722,-0.6,6.26,11.7,761.3,0
7/14/20,15:22:32,0,hurricane island far,1.4,1.52,40216.4,0.366,51202.9,123.9,127.5,10.32,0.533,33.05,50411.2,-0.54,6.93,32767,1.206,NA,NA,14.412,0.387,44.03904,-68.91722,-0.5,6.26,11.7,761.3,0
7/14/20,15:22:33,0,hurricane island far,1.39,1.52,40216.6,0.367,51202.4,123.9,127.5,10.32,0.535,33.05,50410.8,-0.54,6.93,32767,1.206,NA,NA,14.412,0.357,44.03905,-68.91722,-0.4,6.26,11.7,761.4,0
7/14/20,15:22:34,0,hurricane island far,1.39,1.55,40215.9,0.369,51201.3,123.9,127.5,10.32,0.538,33.05,50409.6,-0.52,6.4,32766,1.206,NA,NA,14.413,0.396,44.03905,-68.91723,-0.5,6.26,11.7,761.4,0
7/14/20,15:22:35,0,hurricane island far,1.39,1.58,40215.7,0.372,51201,123.9,127.5,10.32,0.543,33.05,50409.4,-0.5,5.04,32766,1.206,NA,NA,14.413,0.398,44.03905,-68.91723,-0.1,6.26,11.7,761.4,0
7/14/20,15:22:36,0,hurricane island far,1.39,1.61,40214.5,0.375,51199.8,123.9,127.5,10.33,0.546,33.05,50408.2,-0.46,6.71,32765,1.206,NA,NA,14.412,0.382,44.03905,-68.91724,0.4,6.26,11.7,761.4,0
7/14/20,15:22:37,0,hurricane island far,1.4,1.64,40212.9,0.375,51198.2,123.9,127.5,10.33,0.546,33.04,50406.6,-0.42,6.63,32764,1.206,NA,NA,14.412,0.341,44.03906,-68.91724,0.5,6.26,11.7,761.3,0
7/14/20,15:22:38,0,hurricane island far,1.4,1.67,40210.8,0.376,51196.2,123.9,127.5,10.33,0.548,33.04,50404.6,-0.38,6.63,32763,1.206,NA,NA,14.411,0.365,44.03906,-68.91724,0.8,6.26,11.7,761.4,0
7/14/20,15:22:39,0,hurricane island far,1.4,1.66,40209.7,0.373,51196.1,123.9,127.6,10.33,0.544,33.04,50404.5,-0.34,6.78,32763,1.206,NA,NA,14.411,0.165,44.03906,-68.91726,1.1,6.26,11.7,761.4,0
7/14/20,15:22:40,0,hurricane island far,1.4,1.66,40209.1,0.37,51196.5,123.9,127.6,10.33,0.539,33.04,50404.8,-0.32,6.75,32763,1.206,NA,NA,14.41,0.232,44.03907,-68.91727,1.2,6.26,11.7,761.5,0
7/14/20,15:22:41,0,hurricane island far,1.4,1.69,40207.8,0.371,51195.9,124,127.6,10.33,0.54,33.04,50404.2,-0.28,6.69,32763,1.206,NA,NA,14.409,0.4,44.03907,-68.91727,1.4,6.26,11.7,761.4,0
7/14/20,15:22:42,0,hurricane island far,1.41,1.72,40202.2,0.376,51190.1,123.9,127.5,10.33,0.548,33.04,50398.5,-0.25,6.75,32759,1.206,NA,NA,14.408,0.749,44.03907,-68.91727,1.6,6.26,11.7,761.4,0
7/14/20,15:22:43,0,hurricane island far,1.4,1.7,40186.3,1.327,51173.1,123.9,127.5,10.32,1.933,33.03,50381.6,-0.22,6.58,32748,1.206,NA,NA,14.405,1.139,44.03907,-68.91727,1.7,6.26,11.7,761.4,1
7/14/20,15:22:44,0,hurricane island far,1.38,1.68,40170.2,1.581,51160,123.8,127.4,10.32,2.303,33.02,50368.4,-0.2,6.29,32739,1.206,NA,NA,14.398,1.458,44.03908,-68.91728,1.8,6.26,11.7,761.3,2
7/14/20,15:22:45,0,hurricane island far,1.36,1.64,40152.8,1.539,51150.9,123.7,127.3,10.31,2.243,33.01,50359.1,-0.19,6.01,32733,1.206,NA,NA,14.389,1.555,44.03907,-68.91728,1.8,6.26,11.7,761.5,2
7/14/20,15:22:46,0,hurricane island far,1.33,1.57,40137.1,1.372,51145.2,123.6,127.2,10.31,1.999,33,50353,-0.18,4.44,32729,1.206,NA,NA,14.376,1.386,44.03907,-68.91728,1.9,6.26,11.7,761.4,1
7/14/20,15:22:47,0,hurricane island far,1.28,1.5,40119.2,1.327,51140.7,123.5,127,10.3,1.934,33,50348,-0.18,4.23,32726,1.206,NA,NA,14.363,1.424,44.03908,-68.91729,1.4,6.26,11.7,761.3,1
7/14/20,15:22:48,0,hurricane island far,1.24,1.43,40102.1,1.439,51136.1,123.3,126.9,10.29,2.097,33,50342.9,-0.19,3.72,32723,1.206,NA,NA,14.348,1.637,44.03908,-68.91729,1.7,6.26,11.7,761.3,1
7/14/20,15:22:49,0,hurricane island far,1.2,1.37,40083.2,1.495,51134,123,126.6,10.27,2.179,32.99,50340,-0.19,4.23,32721,1.206,NA,NA,14.332,1.544,44.03908,-68.9173,1.3,6.26,11.7,761.3,1
7/14/20,15:22:50,0,hurricane island far,1.14,1.31,40065.6,1.531,51132.4,122.8,126.4,10.26,2.231,32.99,50337.8,-0.19,4.22,32720,1.206,NA,NA,14.314,1.657,44.03909,-68.9173,1.5,6.26,11.7,761.4,2
7/14/20,15:22:51,0,hurricane island far,1.1,1.26,40043.9,1.579,51129.7,122.6,126.1,10.24,2.301,32.99,50334.3,-0.21,4.07,32717,1.206,NA,NA,14.296,1.792,44.03909,-68.9173,1.4,6.26,11.7,761.3,2
7/14/20,15:22:52,0,hurricane island far,1.07,1.17,40012.4,1.662,51112.5,118.2,121.7,9.88,2.421,32.97,50316.7,-0.26,3.92,32706,1.206,NA,NA,14.275,2.157,44.03909,-68.9173,1.2,6.26,11.7,761.4,2
7/14/20,15:22:53,0,hurricane island far,1.05,1.14,39944.4,2.538,51060.8,117.4,120.9,9.82,3.699,32.94,50264.6,-0.27,3.87,32672,1.206,NA,NA,14.25,2.423,44.03909,-68.91731,1.4,6.26,11.7,761.4,3
7/14/20,15:22:54,0,hurricane island far,1.02,1.09,39883.6,2.412,51028.7,117.2,120.7,9.81,3.514,32.91,50231.6,-0.31,3.81,32651,1.206,NA,NA,14.209,2.44,44.03909,-68.91731,1.7,6.26,11.7,761.3,2
7/14/20,15:22:55,0,hurricane island far,1.02,1.09,39814.5,2.647,51004.2,116.1,119.5,9.72,3.858,32.89,50205.5,-0.35,3.77,32634,1.206,NA,NA,14.164,2.544,44.0391,-68.91731,1.9,6.26,11.7,761.4,3
7/14/20,15:22:56,0,hurricane island far,1,1.07,39761.6,2.669,50999.5,115.8,119.2,9.71,3.888,32.88,50198.9,-0.38,3.73,32629,1.206,NA,NA,14.107,2.613,44.0391,-68.91731,1.9,6.26,11.7,761.4,3
7/14/20,15:22:57,0,hurricane island far,0.99,1.06,39699,2.62,50995,115.4,118.8,9.69,3.818,32.88,50192.1,-0.41,3.73,32625,1.206,NA,NA,14.055,2.615,44.0391,-68.91733,1.8,6.26,11.7,761.4,3
7/14/20,15:22:58,0,hurricane island far,0.99,1.09,39643.2,2.624,50992.1,115,118.4,9.67,3.824,32.87,50187.1,-0.43,3.71,32622,1.206,NA,NA,13.993,2.655,44.0391,-68.91734,1.8,6.26,11.7,761.4,3
7/14/20,15:22:59,0,hurricane island far,0.98,1.1,39577.2,2.665,50989,114.7,118,9.65,3.884,32.86,50181.6,-0.44,3.72,32618,1.206,NA,NA,13.936,2.862,44.03911,-68.91734,1.9,6.26,11.7,761.4,3
7/14/20,15:23:00,0,hurricane island far,0.98,1.11,39519.5,2.744,50990.2,114.3,117.7,9.64,3.999,32.86,50180.6,-0.46,3.72,32617,1.206,NA,NA,13.868,3.008,44.03911,-68.91734,2,6.26,11.7,761.3,3
7/14/20,15:23:01,0,hurricane island far,0.97,1.13,39452.4,2.861,50993.4,113.9,117.3,9.62,4.169,32.86,50181.1,-0.46,3.71,32618,1.206,NA,NA,13.797,3.367,44.03911,-68.91734,2,6.26,11.7,761.4,3
7/14/20,15:23:02,0,hurricane island far,0.97,1.12,39393.2,2.967,50997.7,113.7,117,9.6,4.324,32.86,50183,-0.46,3.7,32619,1.206,NA,NA,13.734,3.509,44.03911,-68.91734,2.9,6.26,11.7,761.4,3
7/14/20,15:23:03,0,hurricane island far,0.97,1.14,39326.2,3.054,51006.2,113.3,116.6,9.59,4.451,32.86,50188.6,-0.46,3.69,32623,1.206,NA,NA,13.668,3.557,44.03911,-68.91735,3.4,6.26,11.7,761.3,3
7/14/20,15:23:04,0,hurricane island far,0.95,1.16,39260.9,3.123,51018.8,113.1,116.4,9.58,4.552,32.87,50198.4,-0.44,3.68,32629,1.206,NA,NA,13.592,3.655,44.03912,-68.91736,4.2,6.26,11.7,761.4,3
7/14/20,15:23:05,0,hurricane island far,0.94,1.17,39221.7,3.207,51053.4,112.8,116.1,9.58,4.674,32.89,50230,-0.42,3.68,32650,1.206,NA,NA,13.516,3.799,44.03912,-68.91736,4.1,6.26,11.7,761.3,3
7/14/20,15:23:06,0,hurricane island far,0.94,1.16,39201,3.268,51114.8,112.6,115.9,9.57,4.762,32.93,50288.1,-0.4,3.68,32687,1.206,NA,NA,13.457,3.815,44.03912,-68.91737,4.4,6.26,11.7,761.3,3
7/14/20,15:23:07,0,hurricane island far,0.92,1.14,39179.2,4.163,51167.9,112.4,115.7,9.56,6.067,32.96,50338.2,-0.37,3.67,32720,1.206,NA,NA,13.394,4.019,44.03912,-68.91737,3.9,6.26,11.7,761.4,4
7/14/20,15:23:08,0,hurricane island far,0.93,1.16,39165.5,4.359,51197.9,112.2,115.5,9.55,6.354,32.98,50366.4,-0.36,3.67,32738,1.206,NA,NA,13.357,4.251,44.03912,-68.91737,3.5,6.26,11.7,761.4,4
7/14/20,15:23:09,0,hurricane island far,0.93,1.14,39151,4.457,51228,111.7,115,9.52,6.497,33,50394.8,-0.34,3.64,32757,1.206,NA,NA,13.314,4.424,44.03912,-68.91738,3.3,6.26,11.7,761.5,4
7/14/20,15:23:10,0,hurricane island far,0.94,1.11,39138.3,4.311,51261.5,111.3,114.6,9.49,6.284,33.02,50426.5,-0.33,3.64,32777,1.206,NA,NA,13.28,4.312,44.03913,-68.9174,3.2,6.26,11.7,761.4,4
